Feature ID	Taxon	Confidence
a0948eedf96477b1fc6afa8574418689	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.9999421983434421
8089dbeac68a231236bdf59341642ec8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.9999512570569262
8a39c00ca91ee92c87deda2321095b02	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NC2004_group	0.7830006692632211
5c9a9d93bbf32d19e1ab3b0f49c5de0e	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group	0.9996089819447536
2f5949b53c0027eac40a5a2b47db5db7	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	0.999588920213157
dbd2dd27768a8cd82df5c865b65defcb	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	0.9885008049594681
be6c804e0d30ca95fc1ac763dcf22c25	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	0.9976119229546418
688c5d89e0141cbe656292dcbf69be79	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	0.9000931606179086
1e88c2eb6721391f9a6e144a0d8a4c28	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.8068122631818981
58348ab6da897a5be1a747b64eb43075	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.9714510332754196
a87aa3c5188ec51cfa0b713394cef81b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.9922567242630576
a0e399a59e9e3daedabb0a82e2c0d16c	d__Bacteria;p__Firmicutes;c__Clostridia	0.9996794924943567
9b4229df9a5c65800e6d72d3fc6816e2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9943532682758237
