	JvRad_Rhipp_504	JvRad_Rhipp_503	JvRad_Rhipp_402	JvRad_Rhipp_401	JvRad_Rhipp_400	JvRad_Rhipp_203	JvRad_Rhipp_202	JvRad_Rhipp_201	JvRad_Rhipp_200
Gm5778	0	1.9232405678149	2.7668107241719	2.9201554585888	0	3.53711649113619	1.61811965267064	7.13255736456504	6.965091954747
Specc1l	8.730596372498	12.5010636907969	15.2174589829455	13.1406995636496	13.0978900138281	5.30567473670428	6.47247861068257	10.6988360468476	6.965091954747
Lrrc75b	4.365298186249	3.84648113562981	5.5336214483438	8.76046637576641	4.09309062932129	1.76855824556809	1.61811965267064	3.56627868228252	1.74127298868675
Ggt5	0.873059637249799	1.44243042586118	2.7668107241719	1.4600777292944	1.63723625172852	0	0	0	0
Prmt2	8.730596372498	8.65458255516707	17.9842697071174	16.7908938868856	9.00479938450684	24.7598154379533	29.1261537480715	12.4819753879888	15.6714568981807
S100b	65.479472793735	71.1599010091514	65.7117546990827	44.5323707434792	54.4381053699732	31.8340484202257	32.3623930534128	42.7953441873903	33.0841867850482
Col6a2	9.6036560097478	3.36567099367608	4.15021608625785	5.8403109171776	6.9582540698462	3.53711649113619	3.23623930534128	3.56627868228252	0
Adarb1	84.6867848132305	47.1193939114651	44.2689715867504	46.7224873374208	41.7495244190772	31.8340484202257	25.8899144427303	46.3616228696728	33.0841867850482
Pttg1ip	20.9534312939952	17.3091651103341	15.2174589829455	8.76046637576641	15.5537443914209	10.6113494734086	9.70871791602385	7.13255736456504	10.4476379321205
Sumo3	13.095894558747	19.232405678149	13.8340536208595	14.600777292944	23.3306165871314	8.84279122784046	11.3268375686945	12.4819753879888	5.22381896606025
Rrp1	65.479472793735	32.2142795108996	44.2689715867504	50.3726816606569	45.8426150483985	61.8995385948833	74.4335040228495	48.144762210814	62.685827592723
Ilvbl	9.6036560097478	6.25053184539844	4.84191876730083	5.1102720525304	6.54894500691407	3.53711649113619	4.85435895801192	1.78313934114126	0
2610008E11Rik	4.365298186249	4.32729127758353	4.84191876730083	5.1102720525304	5.32101781811768	1.76855824556809	1.61811965267064	0	0
Cdc34	9.6036560097478	8.65458255516707	13.8340536208595	5.8403109171776	11.8699628250317	12.3799077189766	11.3268375686945	12.4819753879888	24.3778218416145
Palm	84.6867848132305	121.644965914293	99.6051860701885	117.536257208199	110.104137928743	68.9737715771556	103.559657770921	76.6749916690742	83.581103456964
Gm19810	21.826490931245	18.2707853942416	22.1344857933752	19.7110493454744	14.7351262655567	17.6855824556809	37.2167520114248	33.879647481684	31.3429137963615
R3hdm4	85.5598444504803	93.2771675390228	93.3798619408017	96.3651301334305	103.964501984761	61.8995385948833	79.2878629808614	73.1087129867917	73.1334655248435
Apc2	48.018280048739	59.1396474603083	61.5615386128248	64.2434200889537	65.0801410062085	76.048004559428	72.8153843701789	74.891852327933	76.616011502217
Pcsk4	2.6191789117494	1.44243042586118	2.07510804312893	1.4600777292944	2.45585437759278	0	0	0	0
Klf16	6.1114174607486	9.61620283907452	11.0672428966876	12.4106606990024	7.77687219571045	19.454140701249	16.1811965267064	10.6988360468476	15.6714568981807
Gm29093	1.7461192744996	0.961620283907452	0	0	1.22792718879639	1.76855824556809	1.61811965267064	3.56627868228252	3.4825459773735
Dot1l	46.2721607742394	31.2526592269922	44.9606742677934	45.9924484727736	54.8474144329053	60.1309803493152	46.9254699274486	74.891852327933	64.4271005814097
Oaz1	68.0986517054844	73.5639517189201	92.6881592597587	106.585674238491	77.3594128941724	84.8907957872685	118.122734644957	101.638942445052	116.665290242012
Thop1	13.9689541959968	11.5394434068894	9.68383753460166	15.3308161575912	16.7816715802173	17.6855824556809	32.3623930534128	14.2651147291301	17.4127298868675
Zbtb7a	41.0338029507406	30.7718490850385	35.2768367331918	29.9315934505352	32.7447250345703	65.4366550860194	48.5435895801192	44.5784835285315	48.755643683229
Apba3	6.1114174607486	4.32729127758353	7.60872949147273	7.30038864647201	6.13963594398194	14.1484659645447	11.3268375686945	7.13255736456504	13.930183909494
BC025920	2.6191789117494	2.40405070976863	0.691702681042976	1.4600777292944	1.22792718879639	0	6.47247861068257	10.6988360468476	5.22381896606025
Gm10778	1.7461192744996	0.961620283907452	0	0	0	1.76855824556809	0	5.34941802342378	1.74127298868675
Gm5173	0	0.480810141953726	0.691702681042976	0.730038864647201	0	1.76855824556809	1.61811965267064	1.78313934114126	3.4825459773735
Gm8290	0.873059637249799	1.44243042586118	1.38340536208595	1.4600777292944	0	3.53711649113619	3.23623930534128	3.56627868228252	3.4825459773735
Glt8d2	0	1.9232405678149	1.38340536208595	1.4600777292944	1.63723625172852	8.84279122784046	0	5.34941802342378	1.74127298868675
Nopchap1	9.6036560097478	10.577823122982	13.1423509398165	13.1406995636496	9.8234175103711	14.1484659645447	19.4174358320477	16.0482540702713	17.4127298868675
Psma5-ps	0	1.44243042586118	0.691702681042976	0	0.409309062932129	1.76855824556809	3.23623930534128	1.78313934114126	3.4825459773735
Fbxo7	10.4767156469976	8.17377241321334	2.7668107241719	7.30038864647201	6.54894500691407	3.53711649113619	1.61811965267064	1.78313934114126	5.22381896606025
Timp3	22.6995505684948	16.3475448264267	20.0593777502463	16.0608550222384	18.0095987690137	7.07423298227237	6.47247861068257	16.0482540702713	10.4476379321205
Arl1	20.9534312939952	19.7132158201028	19.3676750692033	12.4106606990024	15.5537443914209	35.3711649113619	24.2717947900596	19.6145327525539	27.860367818988
Gm3571	0	2.88486085172236	0	0.730038864647201	0.409309062932129	0	4.85435895801192	3.56627868228252	5.22381896606025
Vezt	13.9689541959968	8.65458255516707	11.7589455777306	8.03042751111921	9.8234175103711	0	4.85435895801192	0	1.74127298868675
Ndufa12	8.730596372498	7.69296227125961	9.68383753460166	6.57034978182481	11.0513446991675	17.6855824556809	12.9449572213651	26.7470901171189	8.70636494343375
Nudt4	26.191789117494	33.1758997948071	24.2095938365041	15.3308161575912	23.7399256500635	17.6855824556809	17.7993161793771	17.8313934114126	17.4127298868675
Eea1	2.6191789117494	10.0970129810282	6.91702681042976	5.8403109171776	8.18618125864258	0	4.85435895801192	1.78313934114126	5.22381896606025
Atp2b1	92.5443215484787	89.430686403393	83.0043217251571	97.8252078627249	90.8666119709327	79.5851210505642	71.1972647175082	65.9761556222267	78.3572844909037
Gad1-ps	3.4922385489992	0.961620283907452	0	0.730038864647201	0	10.6113494734086	3.23623930534128	1.78313934114126	6.965091954747
Tmtc2	1.7461192744996	2.40405070976863	2.7668107241719	0.730038864647201	2.8651634405249	0	0	0	1.74127298868675
Syt1	141.435661234468	158.66734684473	140.415644251724	172.289172056739	153.490898599548	203.384198240331	221.682392415878	126.60289322103	283.82749715594
Nav3	10.4767156469976	19.232405678149	11.0672428966876	10.2205441050608	11.4606537620996	8.84279122784046	3.23623930534128	5.34941802342378	1.74127298868675
Zdhhc17	13.9689541959968	17.7899752522879	11.7589455777306	11.6806218343552	18.0095987690137	5.30567473670428	9.70871791602385	7.13255736456504	10.4476379321205
Rpl6l	6.9844770979984	5.28891156149098	5.5336214483438	2.9201554585888	4.50239969225342	10.6113494734086	11.3268375686945	17.8313934114126	17.4127298868675
Atxn7l3b	17.461192744996	23.5596969557326	16.6008643450314	24.8213213980048	19.6468350207422	10.6113494734086	9.70871791602385	12.4819753879888	12.1889109208072
Gm8942	6.1114174607486	12.5010636907969	15.2174589829455	6.57034978182481	5.73032688104981	14.1484659645447	21.0355554847183	23.1808114348364	8.70636494343375
Zfc3h1	10.4767156469976	5.76972170344471	13.1423509398165	10.950582969708	13.5071990767603	1.76855824556809	8.09059826335321	14.2651147291301	0
Gm8960	1.7461192744996	4.32729127758353	4.15021608625785	4.3802331878832	4.09309062932129	7.07423298227237	19.4174358320477	5.34941802342378	5.22381896606025
Gm5781	3.4922385489992	7.69296227125961	5.5336214483438	5.1102720525304	3.68378156638916	10.6113494734086	14.5630768740358	10.6988360468476	1.74127298868675
Cct2	23.5726102057446	21.1556462459639	26.2847018796331	27.0114379919464	23.3306165871314	14.1484659645447	21.0355554847183	19.6145327525539	13.930183909494
Yeats4	6.1114174607486	5.28891156149098	7.60872949147273	4.3802331878832	5.32101781811768	0	6.47247861068257	1.78313934114126	1.74127298868675
Tbk1	10.4767156469976	7.69296227125961	12.4506482587736	8.76046637576641	9.00479938450684	14.1484659645447	17.7993161793771	23.1808114348364	8.70636494343375
Xpot	17.461192744996	16.8283549683804	19.3676750692033	16.0608550222384	13.9165081396924	12.3799077189766	30.7442734007422	46.3616228696728	13.930183909494
Gm6333	0	1.9232405678149	3.45851340521488	3.650194323236	2.45585437759278	8.84279122784046	8.09059826335321	3.56627868228252	5.22381896606025
Tsfm	6.9844770979984	5.28891156149098	10.3755402156446	8.03042751111921	5.73032688104981	12.3799077189766	19.4174358320477	16.0482540702713	13.930183909494
Os9	52.383578234988	51.4466851890487	62.9449439749108	61.3232646303649	49.1170875518555	95.502145260677	59.8704271488137	60.6267375988029	81.8398304682772
Arhgef25	112.624693205224	126.933877475784	165.316940769271	175.939366379975	123.611337005503	176.855824556809	202.26495658383	181.880212796409	196.763847721603
Dctn2	82.0676059014811	52.4083054729561	76.7789975957703	88.3347026223113	70.8104678872584	88.4279122784046	98.7052988129091	67.7592949633679	106.217652309892
Mars1	24.4456698429944	20.6748361040102	20.7510804312893	18.25097161618	22.102689398335	19.454140701249	33.9805127060835	26.7470901171189	34.825459773735
Gm6283	20.9534312939952	13.4626839747043	28.359809922762	27.0114379919464	17.1909806431494	44.2139561392023	46.9254699274486	42.7953441873903	41.790551728482
Arhgap9	0	0.961620283907452	0.691702681042976	0	1.63723625172852	7.07423298227237	3.23623930534128	3.56627868228252	1.74127298868675
Inhbe	1.7461192744996	2.40405070976863	1.38340536208595	2.9201554585888	1.63723625172852	3.53711649113619	4.85435895801192	5.34941802342378	5.22381896606025
Lrp1	208.661253302702	184.150284368277	203.360588226635	227.042086905279	180.505296753069	224.606897187148	255.662905121961	254.9889257832	273.37985922382
Nab2	7.8575367352482	7.21215212930589	10.3755402156446	16.7908938868856	8.59549032157471	21.2226989468171	14.5630768740358	10.6988360468476	13.930183909494
Gm10120	5.2383578234988	3.84648113562981	4.84191876730083	2.9201554585888	3.68378156638916	10.6113494734086	11.3268375686945	5.34941802342378	8.70636494343375
Ptges3	12.2228349214972	11.0586332649357	12.4506482587736	12.4106606990024	13.5071990767603	19.454140701249	25.8899144427303	12.4819753879888	27.860367818988
Nabp2	16.5881331077462	11.0586332649357	11.0672428966876	11.6806218343552	12.2792718879639	12.3799077189766	14.5630768740358	24.9639507759777	19.1540028755542
Rnf41	18.3342523822458	16.8283549683804	24.9012965175471	21.1711270747688	14.7351262655567	19.454140701249	25.8899144427303	32.0965081405427	43.5318247171687
Smarcc2	101.274917920977	118.279294920617	104.447104837489	113.886062884963	104.373811047693	125.567635435335	122.977093602969	131.952311244453	148.008204038374
Pa2g4	17.461192744996	10.0970129810282	13.1423509398165	13.1406995636496	18.0095987690137	12.3799077189766	35.5986323587541	14.2651147291301	24.3778218416145
Erbb3	4.365298186249	6.25053184539844	5.5336214483438	8.76046637576641	4.50239969225342	1.76855824556809	3.23623930534128	0	1.74127298868675
Ikzf4	5.2383578234988	7.21215212930589	8.99213485355868	8.76046637576641	6.54894500691407	17.6855824556809	19.4174358320477	17.8313934114126	8.70636494343375
Gm6336	6.9844770979984	8.65458255516707	8.30043217251571	12.4106606990024	6.13963594398194	12.3799077189766	29.1261537480715	10.6988360468476	6.965091954747
Dgka	6.1114174607486	10.577823122982	7.60872949147273	5.8403109171776	6.9582540698462	10.6113494734086	17.7993161793771	14.2651147291301	12.1889109208072
Rpsa-ps2	47.1452204114892	52.8891156149098	65.0200520180397	46.7224873374208	33.1540340975025	70.7423298227237	97.0871791602385	92.7232457393456	81.8398304682772
Bloc1s1	4.365298186249	0.961620283907452	0.691702681042976	2.9201554585888	1.63723625172852	3.53711649113619	4.85435895801192	5.34941802342378	3.4825459773735
ENSMUSG00000121500	4.365298186249	5.76972170344471	5.5336214483438	8.03042751111921	4.91170875518555	14.1484659645447	9.70871791602385	8.9156967057063	8.70636494343375
Sfi1	14.8420138332466	8.17377241321334	7.60872949147273	7.30038864647201	6.13963594398194	3.53711649113619	4.85435895801192	3.56627868228252	1.74127298868675
Gm11400	1.7461192744996	4.80810141953726	4.15021608625785	5.1102720525304	1.63723625172852	5.30567473670428	3.23623930534128	7.13255736456504	10.4476379321205
Gm11945	0	0	0	0	0	3.53711649113619	1.61811965267064	3.56627868228252	3.4825459773735
Gm11949	0.873059637249799	0.480810141953726	0.691702681042976	0.730038864647201	0.409309062932129	7.07423298227237	1.61811965267064	0	5.22381896606025
Gm11953	9.6036560097478	6.25053184539844	17.2925670260744	12.4106606990024	12.2792718879639	65.4366550860194	42.0711109694367	23.1808114348364	81.8398304682772
Gm11954	0.873059637249799	0.480810141953726	1.38340536208595	0.730038864647201	0.818618125864258	1.76855824556809	1.61811965267064	3.56627868228252	5.22381896606025
Gm11955	0.873059637249799	0.961620283907452	2.7668107241719	2.1901165939416	1.63723625172852	5.30567473670428	6.47247861068257	1.78313934114126	5.22381896606025
Kremen1	7.8575367352482	7.21215212930589	7.60872949147273	5.8403109171776	5.73032688104981	3.53711649113619	3.23623930534128	1.78313934114126	5.22381896606025
Xbp1	12.2228349214972	13.9434941166581	13.1423509398165	8.76046637576641	6.13963594398194	17.6855824556809	25.8899144427303	17.8313934114126	17.4127298868675
Gm11964	1.7461192744996	2.88486085172236	1.38340536208595	3.650194323236	1.22792718879639	14.1484659645447	8.09059826335321	8.9156967057063	3.4825459773735
Gm11966	4.365298186249	5.76972170344471	3.45851340521488	2.1901165939416	0.409309062932129	12.3799077189766	9.70871791602385	7.13255736456504	12.1889109208072
Camk2b	320.412886870676	252.425324525706	330.633881538542	397.871181232724	292.655979996472	390.851372270549	427.183588305049	313.832524040862	435.318247171687
Nudcd3	28.8109680292434	27.4061780913624	31.1266206469339	43.802331878832	33.5633431604346	37.13972315693	56.6341878434725	39.2290655051077	55.720735637976
Gm11401	5.2383578234988	3.84648113562981	4.15021608625785	2.9201554585888	3.68378156638916	10.6113494734086	8.09059826335321	8.9156967057063	5.22381896606025
Ppia	149.293197969716	151.455194715424	197.135264097248	152.578122711265	135.071990767603	217.532664204875	173.138802835759	165.831958726137	215.917850597157
Gm11971	4.365298186249	0.480810141953726	5.5336214483438	2.9201554585888	0.818618125864258	5.30567473670428	8.09059826335321	0	8.70636494343375
Gm11975	14.8420138332466	11.0586332649357	17.9842697071174	19.7110493454744	8.59549032157471	38.908281402498	17.7993161793771	17.8313934114126	20.895275864241
Gm11977	0.873059637249799	0.961620283907452	0	0.730038864647201	0	0	0	3.56627868228252	5.22381896606025
Gm11979	4.365298186249	4.32729127758353	6.22532412938678	5.1102720525304	2.45585437759278	12.3799077189766	12.9449572213651	8.9156967057063	10.4476379321205
Adcy1	200.803716567454	444.749381307196	290.51512603805	386.190559398369	373.699174457034	231.68113016942	171.520683183088	238.940671712929	228.106761517964
Gm11989	0.873059637249799	0.961620283907452	0	0.730038864647201	0.818618125864258	5.30567473670428	3.23623930534128	1.78313934114126	0
Tns3	18.3342523822458	25.0021273815937	23.5178911554612	18.25097161618	26.1957800276563	10.6113494734086	11.3268375686945	19.6145327525539	10.4476379321205
Gm11993	0.873059637249799	0	0.691702681042976	0	0	1.76855824556809	8.09059826335321	3.56627868228252	1.74127298868675
Gm12599	0.873059637249799	0.480810141953726	0	0	0.409309062932129	1.76855824556809	1.61811965267064	3.56627868228252	0
Grb10	6.1114174607486	5.76972170344471	6.22532412938678	8.03042751111921	5.32101781811768	1.76855824556809	4.85435895801192	1.78313934114126	1.74127298868675
Akt2-ps	0	1.9232405678149	0	0.730038864647201	1.22792718879639	10.6113494734086	0	1.78313934114126	5.22381896606025
Gm12013	1.7461192744996	0.480810141953726	0	0	0	0	1.61811965267064	1.78313934114126	3.4825459773735
Gm12020	0	0.961620283907452	0	0	0	1.76855824556809	0	1.78313934114126	3.4825459773735
Glns-ps1	32.3032065782426	34.6183302206683	46.3440796298794	27.0114379919464	23.7399256500635	67.2052133315875	59.8704271488137	57.0604589165204	48.755643683229
Actr2	45.3991011369896	49.5234446212338	63.6366466559538	51.8327593899512	47.0705422371949	77.8165628049961	76.0516236755201	55.2773195753791	100.993833343831
Rpl12-ps2	1.7461192744996	1.44243042586118	0.691702681042976	1.4600777292944	2.04654531466065	7.07423298227237	11.3268375686945	3.56627868228252	0
Slc1a4	12.2228349214972	9.61620283907452	12.4506482587736	13.8707384282968	17.6002897060816	17.6855824556809	38.8348716640954	17.8313934114126	13.930183909494
Gm12033	49.7643993232386	32.6950896528534	57.411322526567	52.5627982545984	37.2471247268238	134.410426663175	147.248888393028	106.988360468476	156.714568981807
Sertad2	2.6191789117494	6.25053184539844	10.3755402156446	5.1102720525304	9.41410844743897	5.30567473670428	3.23623930534128	3.56627868228252	1.74127298868675
Gm12035	1.7461192744996	0.961620283907452	2.7668107241719	2.1901165939416	1.63723625172852	3.53711649113619	8.09059826335321	1.78313934114126	5.22381896606025
Gm12038	2.6191789117494	4.32729127758353	4.15021608625785	3.650194323236	2.45585437759278	5.30567473670428	12.9449572213651	10.6988360468476	10.4476379321205
Vps54	12.2228349214972	5.28891156149098	6.22532412938678	3.650194323236	4.91170875518555	3.53711649113619	1.61811965267064	1.78313934114126	3.4825459773735
Mdh1	104.767156469976	81.7377241321334	79.5458083199422	75.1940030586617	89.6386847821363	134.410426663175	84.1422219388734	82.024409692498	139.30183909494
Pgam1-ps1	5.2383578234988	2.88486085172236	6.22532412938678	5.1102720525304	3.27447250345703	19.454140701249	9.70871791602385	3.56627868228252	3.4825459773735
ENSMUSG00000121808	0	0.961620283907452	0	3.650194323236	0.409309062932129	3.53711649113619	3.23623930534128	0	5.22381896606025
Pex13	2.6191789117494	6.25053184539844	2.7668107241719	3.650194323236	3.27447250345703	0	4.85435895801192	0	0
Papolg	2.6191789117494	3.84648113562981	1.38340536208595	2.1901165939416	2.04654531466065	0	0	0	0
Gm12070	21.826490931245	16.8283549683804	29.051512603805	29.201554585888	15.5537443914209	77.8165628049961	59.8704271488137	46.3616228696728	74.8747385135302
Rpsa-ps5	2.6191789117494	6.73134198735216	3.45851340521488	8.03042751111921	3.27447250345703	17.6855824556809	8.09059826335321	8.9156967057063	12.1889109208072
Rps27a	64.6064131564852	108.663092081542	90.6130512166298	89.0647414869585	90.0479938450684	56.593863858179	40.452991316766	53.4941802342378	41.790551728482
Gm12090	2.6191789117494	1.44243042586118	4.84191876730083	5.1102720525304	3.27447250345703	5.30567473670428	9.70871791602385	1.78313934114126	8.70636494343375
Gm12091	8.730596372498	10.0970129810282	18.6759723881603	16.0608550222384	10.6420356362354	22.9912571923852	19.4174358320477	19.6145327525539	29.6016408076747
Gm12094	0	1.44243042586118	1.38340536208595	1.4600777292944	0.409309062932129	3.53711649113619	4.85435895801192	1.78313934114126	5.22381896606025
Sptbn1	218.26490931245	234.635349273418	213.044425761236	224.851970311338	236.171329311839	182.161499293514	171.520683183088	153.349983338148	214.17657760847
Cpeb4	20.0803716567454	11.0586332649357	14.5257563019025	10.950582969708	13.5071990767603	0	6.47247861068257	12.4819753879888	12.1889109208072
Hba-a2	6.1114174607486	5.76972170344471	2.07510804312893	2.1901165939416	0.409309062932129	0	0	1.78313934114126	1.74127298868675
Ubtd2	0.873059637249799	1.44243042586118	1.38340536208595	4.3802331878832	2.45585437759278	0	0	0	1.74127298868675
Rpsa-ps4	3.4922385489992	5.28891156149098	4.84191876730083	7.30038864647201	3.68378156638916	17.6855824556809	19.4174358320477	7.13255736456504	12.1889109208072
Gm12117	0.873059637249799	0	1.38340536208595	2.1901165939416	0.409309062932129	5.30567473670428	3.23623930534128	1.78313934114126	6.965091954747
Anp32-ps	0.873059637249799	1.44243042586118	0.691702681042976	0.730038864647201	0.818618125864258	1.76855824556809	3.23623930534128	5.34941802342378	5.22381896606025
Kcnip1	1.7461192744996	2.40405070976863	0.691702681042976	3.650194323236	1.63723625172852	7.07423298227237	3.23623930534128	3.56627868228252	3.4825459773735
Gm12123	2.6191789117494	9.13539269712079	6.91702681042976	0	1.63723625172852	12.3799077189766	11.3268375686945	8.9156967057063	8.70636494343375
Hmgb1-ps1	1.7461192744996	0.480810141953726	0.691702681042976	0.730038864647201	0	3.53711649113619	4.85435895801192	0	1.74127298868675
Hspd1-ps3	0.873059637249799	1.9232405678149	1.38340536208595	2.9201554585888	0.818618125864258	5.30567473670428	6.47247861068257	5.34941802342378	13.930183909494
Gabrb2	4.365298186249	9.13539269712079	6.91702681042976	13.1406995636496	8.18618125864258	5.30567473670428	4.85435895801192	1.78313934114126	3.4825459773735
Rnf145	18.3342523822458	16.3475448264267	12.4506482587736	16.7908938868856	11.0513446991675	5.30567473670428	9.70871791602385	7.13255736456504	10.4476379321205
Gm12568	0	0.480810141953726	0.691702681042976	1.4600777292944	0.818618125864258	3.53711649113619	6.47247861068257	0	6.965091954747
Gm12174	12.2228349214972	7.69296227125961	6.91702681042976	5.8403109171776	6.54894500691407	15.9170242101128	16.1811965267064	12.4819753879888	13.930183909494
Gm12182	8.730596372498	6.73134198735216	8.30043217251571	10.2205441050608	6.13963594398194	40.6768396480661	16.1811965267064	23.1808114348364	41.790551728482
Gm12183	13.095894558747	12.5010636907969	11.0672428966876	13.8707384282968	9.8234175103711	42.4453978936342	27.5080340954009	24.9639507759777	43.5318247171687
Rack1	44.5260414997398	62.9861285959381	49.1108903540513	48.9126039313624	57.7125778734302	35.3711649113619	56.6341878434725	39.2290655051077	36.5667327624217
Cdk2ap1rt	0.873059637249799	4.80810141953726	3.45851340521488	2.9201554585888	2.45585437759278	8.84279122784046	3.23623930534128	0	12.1889109208072
Gm12185	0	0	0	0	0.818618125864258	0	1.61811965267064	0	5.22381896606025
Psme2b	1.7461192744996	2.40405070976863	1.38340536208595	0	0	5.30567473670428	3.23623930534128	1.78313934114126	5.22381896606025
Gm12186	0	0	0.691702681042976	1.4600777292944	0.409309062932129	5.30567473670428	0	3.56627868228252	1.74127298868675
Mgat1	8.730596372498	10.0970129810282	8.30043217251571	7.30038864647201	9.41410844743897	7.07423298227237	1.61811965267064	7.13255736456504	1.74127298868675
Gfpt2	1.7461192744996	0.480810141953726	2.7668107241719	0.730038864647201	2.04654531466065	0	0	0	0
Gm12194	0.873059637249799	0	2.07510804312893	0	0	1.76855824556809	1.61811965267064	1.78313934114126	10.4476379321205
Tbc1d9b	89.9251426367293	132.703599179228	108.597320923747	101.475402185961	108.876210739946	65.4366550860194	64.7247861068257	80.2412703513567	52.2381896606025
Ppp2ca	40.1607433134908	47.6002040534189	52.5694037592661	40.152137555596	40.1122881673487	68.9737715771556	63.106666454155	33.879647481684	57.4620086266627
ENSMUSG00000121382	0.873059637249799	0.961620283907452	0.691702681042976	0.730038864647201	0.409309062932129	3.53711649113619	0	5.34941802342378	1.74127298868675
Gm12207	0.873059637249799	0	0	0	0	1.76855824556809	1.61811965267064	0	5.22381896606025
Gm11189	0	0.961620283907452	0.691702681042976	0	0	0	4.85435895801192	0	3.4825459773735
Aff4	29.6840276664932	37.9840012143443	29.743215284848	31.3916711798296	27.0143981535205	45.9825143847704	33.9805127060835	33.879647481684	50.4969166719157
Rpl9-ps3	0.873059637249799	2.40405070976863	3.45851340521488	3.650194323236	1.63723625172852	5.30567473670428	8.09059826335321	7.13255736456504	3.4825459773735
Septin8	72.4639498917333	75.487192286735	62.2532412938678	73.0038864647201	63.8522138174122	83.1222375417004	103.559657770921	80.2412703513567	73.1334655248435
Kif3a	34.922385489992	39.9072417821592	31.1266206469339	14.600777292944	23.3306165871314	54.8253056126109	48.5435895801192	35.6627868228252	38.3080057511085
Rps2-ps4	2.6191789117494	3.84648113562981	4.15021608625785	2.1901165939416	1.22792718879639	3.53711649113619	6.47247861068257	5.34941802342378	10.4476379321205
Acsl6	55.0027571467374	56.7355967505397	40.1187555004926	48.1825650667152	51.1636328665162	17.6855824556809	42.0711109694367	30.3133687994014	20.895275864241
Atp5pb-ps	9.6036560097478	10.577823122982	11.7589455777306	12.4106606990024	6.54894500691407	19.454140701249	16.1811965267064	17.8313934114126	31.3429137963615
Gria1	126.593647401221	116.356054352802	130.731806717122	175.209327515328	149.807117033159	185.69861578465	177.993161793771	144.434286632442	195.022574732916
Gm12242	6.1114174607486	4.80810141953726	6.22532412938678	4.3802331878832	2.8651634405249	17.6855824556809	12.9449572213651	3.56627868228252	24.3778218416145
Gm12251	3.4922385489992	2.88486085172236	1.38340536208595	2.9201554585888	1.22792718879639	8.84279122784046	12.9449572213651	8.9156967057063	3.4825459773735
Gm12254	6.1114174607486	7.69296227125961	7.60872949147273	8.76046637576641	5.32101781811768	17.6855824556809	19.4174358320477	7.13255736456504	13.930183909494
H2bc27	3.4922385489992	3.36567099367608	1.38340536208595	2.1901165939416	2.45585437759278	1.76855824556809	0	0	0
H2ac25	0.873059637249799	3.36567099367608	0.691702681042976	2.1901165939416	2.04654531466065	0	0	0	0
Wnt9a	4.365298186249	2.40405070976863	2.7668107241719	6.57034978182481	1.22792718879639	0	1.61811965267064	0	1.74127298868675
Snap47	37.5415644017414	25.0021273815937	41.5021608625785	39.4220986909488	40.9309062932129	58.3624221037471	50.1617092327899	32.0965081405427	67.9096465587832
Gm12263	0	0.480810141953726	0.691702681042976	0	0	8.84279122784046	1.61811965267064	0	1.74127298868675
Gm12261	0.873059637249799	0	1.38340536208595	0.730038864647201	1.22792718879639	3.53711649113619	1.61811965267064	3.56627868228252	5.22381896606025
Rasd1	2.6191789117494	1.44243042586118	3.45851340521488	5.8403109171776	3.27447250345703	7.07423298227237	9.70871791602385	7.13255736456504	6.965091954747
Srebf1	18.3342523822458	12.0202535488431	27.668107241719	27.7414768565936	30.2888706569776	10.6113494734086	9.70871791602385	10.6988360468476	8.70636494343375
Gid4	20.9534312939952	31.7334693689459	16.6008643450314	16.0608550222384	20.8747622095386	14.1484659645447	9.70871791602385	23.1808114348364	10.4476379321205
Drg2	9.6036560097478	6.25053184539844	7.60872949147273	9.49050524041361	7.36756313277833	3.53711649113619	4.85435895801192	5.34941802342378	1.74127298868675
Llgl1	26.191789117494	19.232405678149	20.7510804312893	21.1711270747688	17.6002897060816	12.3799077189766	14.5630768740358	24.9639507759777	1.74127298868675
Gm12618	3.4922385489992	7.21215212930589	10.3755402156446	9.49050524041361	4.09309062932129	15.9170242101128	25.8899144427303	14.2651147291301	19.1540028755542
Gm12271	1.7461192744996	0.480810141953726	0.691702681042976	0.730038864647201	0.818618125864258	5.30567473670428	4.85435895801192	5.34941802342378	3.4825459773735
B9d1	3.4922385489992	2.40405070976863	3.45851340521488	4.3802331878832	2.04654531466065	1.76855824556809	0	0	0
Ubb	163.262152165713	108.182281939588	152.866292510498	148.927928388029	120.746173564978	236.986804906124	241.099828247926	149.783704655866	315.170410952302
Wsb2-ps	5.2383578234988	5.28891156149098	7.60872949147273	6.57034978182481	8.59549032157471	15.9170242101128	14.5630768740358	12.4819753879888	10.4476379321205
Gm12286	15.7150734704964	9.13539269712079	21.4427831123322	13.1406995636496	7.36756313277833	44.2139561392023	38.8348716640954	32.0965081405427	57.4620086266627
Hmgb1-ps3	4.365298186249	2.88486085172236	4.84191876730083	1.4600777292944	2.45585437759278	12.3799077189766	6.47247861068257	5.34941802342378	10.4476379321205
Elac2	10.4767156469976	4.80810141953726	4.84191876730083	10.950582969708	6.13963594398194	5.30567473670428	1.61811965267064	0	5.22381896606025
Arhgap44	27.0648487547438	25.9637476655012	18.6759723881603	37.2319820970072	27.0143981535205	14.1484659645447	11.3268375686945	17.8313934114126	15.6714568981807
Myh10	39.287683676241	38.4648113562981	42.1938635436215	49.6426427960096	38.065742852688	65.4366550860194	46.9254699274486	44.5784835285315	50.4969166719157
